ID,Recurso,Tipo,AE,Proposito,Accion estudiante,Valor pedagogico,Exactitud,Accesibilidad,Decision,Correccion,Estado final
M3-MED-005,oficio-tramos.png?v=3,foto,"Realiza unión de diferentes tipos de materiales, utilizando soldaduras autorizadas por la normativa y considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad.",E2 AE1 etapa 4 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-006,oficio-tramos.png?v=3,foto,"Realiza unión de diferentes tipos de materiales, utilizando soldaduras autorizadas por la normativa y considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad.",E2 AE1 etapa 5 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-007,oficio-tramos.png?v=3,foto,"Realiza unión de diferentes tipos de materiales, utilizando soldaduras autorizadas por la normativa y considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad.",E2 AE1 etapa 6 (reflect),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-008,oficio-tramos.png?v=3,foto,"Arma diferentes redes de tuberías utilizando diversas soldaduras, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 1 (classify),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-009,oficio-tramos.png?v=3,foto,"Arma diferentes redes de tuberías utilizando diversas soldaduras, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 2 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-010,oficio-tramos.png?v=3,foto,"Arma diferentes redes de tuberías utilizando diversas soldaduras, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 3 (checklist),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-011,oficio-tramos.png?v=3,foto,"Arma diferentes redes de tuberías utilizando diversas soldaduras, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 4 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-012,oficio-tramos.png?v=3,foto,"Arma diferentes redes de tuberías utilizando diversas soldaduras, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 5 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-013,oficio-tramos.png?v=3,foto,"Arma diferentes redes de tuberías utilizando diversas soldaduras, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE2 etapa 6 (reflect),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-014,oficio-tramos.png?v=3,foto,"Instala diferentes redes de tuberías para la conducción de agua, aire y refrigerantes, asegurando su estabilidad mediante fijaciones apropiadas al plano y al material que las sustentará, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 1 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-015,oficio-tramos.png?v=3,foto,"Instala diferentes redes de tuberías para la conducción de agua, aire y refrigerantes, asegurando su estabilidad mediante fijaciones apropiadas al plano y al material que las sustentará, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 2 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-016,oficio-plano-leyenda.png?v=3,foto,"Instala diferentes redes de tuberías para la conducción de agua, aire y refrigerantes, asegurando su estabilidad mediante fijaciones apropiadas al plano y al material que las sustentará, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 3 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-017,oficio-plano-leyenda.png?v=3,foto,"Instala diferentes redes de tuberías para la conducción de agua, aire y refrigerantes, asegurando su estabilidad mediante fijaciones apropiadas al plano y al material que las sustentará, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 4 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-018,oficio-tramos.png?v=3,foto,"Instala diferentes redes de tuberías para la conducción de agua, aire y refrigerantes, asegurando su estabilidad mediante fijaciones apropiadas al plano y al material que las sustentará, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 5 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-019,oficio-tramos.png?v=3,foto,"Instala diferentes redes de tuberías para la conducción de agua, aire y refrigerantes, asegurando su estabilidad mediante fijaciones apropiadas al plano y al material que las sustentará, considerando las técnicas establecidas desde fábrica, la normativa técnica y de seguridad respectiva.",E2 AE3 etapa 6 (reflect),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-020,oficio-cruce.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 1,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-021,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 2,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-022,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 3,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-023,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 4,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-024,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 5,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-025,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 6,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-026,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 7,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-027,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 8,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-028,oficio-plano-leyenda.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 9,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-029,oficio-equipo-ctrl.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 10,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-030,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 11,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-031,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 12,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-032,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 13,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-033,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 14,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-034,oficio-tramos.png?v=3,foto,Decidir en la situación con evidencia visible,E3 Situación 15,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-035,oficio-tramos.png?v=3,3d-procedure,"Recorrer el procedimiento (armar, instalar, diagnosticar) en el equipo",E3 Situación final 3D,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MODIFICAR,Rotular como recorrido espacial interactivo y declarar que no es un modelo 3D completo.,REALIZADA
M3-MED-036,oficio-cruce.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 1,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-037,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 2,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-038,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 3,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-039,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 4,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-040,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 5,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-041,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 6,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-042,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 7,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-043,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 8,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-044,oficio-plano-leyenda.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 9,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-045,oficio-equipo-ctrl.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 10,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-046,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 11,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-047,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 12,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-048,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 13,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-049,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 14,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-050,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 15,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-051,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 16,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-052,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 17,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-053,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 18,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-054,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 19,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-055,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 20,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-056,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 21,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-057,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 22,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-058,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 23,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-059,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 24,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-060,oficio-tramos.png?v=3,foto,Imagen real del estímulo; el dato se lee en la figura,E4 Ítem 25,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M3-MED-061,oficio-tramos.png?v=3,foto,Frame del error en cada pregunta incorrecta,E5 Retroalimentación,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-001,oficio-equipo-ctrl.png?v=3,foto,Observar el escenario del AE con hotspots ligados a criterio,E1 Contextualización · explorar,"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-002,oficio-equipo-ctrl.png?v=3,3d,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.",E2 AE1 etapa 1 (hotspot),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MODIFICAR,Rotular como recorrido espacial interactivo y declarar que no es un modelo 3D completo.,REALIZADA
M4-MED-003,oficio-equipo-ctrl.png?v=3,foto,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.",E2 AE1 etapa 2 (match),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-004,oficio-equipo-ctrl.png?v=3,foto,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.",E2 AE1 etapa 3 (order),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-005,oficio-acceso-cm.png?v=3,foto,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.",E2 AE1 etapa 4 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-006,oficio-equipo-ctrl.png?v=3,foto,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.",E2 AE1 etapa 5 (choice),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
M4-MED-007,oficio-equipo-ctrl.png?v=3,foto,"Lee y utiliza planos, junto con las especificaciones técnicas de distintos sistemas y equipos de refrigeración y climatización, para identificar las dificultades que podrían presentar en la instalación.",E2 AE1 etapa 6 (reflect),"Observar datos visibles, transformarlos en una respuesta y declarar el limite de la evidencia.",Pertinente,Caso simulado; no acredita conformidad tecnica.,"Texto alternativo, leyenda neutral, foco y control por teclado.",MANTENER,"Conservar con consigna, texto alternativo, leyenda y evidencia vinculada al AE.",REALIZADA
